createdAt,externalId,userId
2022-03-27T00:40:30.117Z,8bd6967e-dd4c-4b29-a514-3035111308b0#HPT,08001866-3ca3-4beb-9bb0-4b4d3ba7825a
2022-03-27T12:22:18.490Z,fbcfe0e9-4130-4c6c-ba14-60cd5fba9f27#HPT,0dc8d678-8d84-41bd-ace8-0341251028fe
2022-03-27T11:06:20.217Z,6846ef22-f94e-4691-9dcd-f767cb66ff27#HPT,0e601acc-32b9-4a7e-b43f-60b928dc4f6b
2022-03-27T04:07:09.792Z,2b7e2504-f201-4580-b4d3-1cba36ee79d0#HPT,0e9e5274-b300-4309-a04f-7b258fe2b5e3
2022-03-27T07:12:32.183Z,3f44873e-e0c4-4d69-82bf-43ae7f105b09#HPT,11c99368-fdfe-40e1-9fd5-e0d708fee8e3
2022-03-26T23:25:07.282Z,6cbc48a7-f6e4-4978-bc2d-fc81e05dbdd0#HPT,1acbe78e-fdfe-40c7-8d1a-770bfcc67fdc
2022-03-27T05:13:56.890Z,960045ff-07b6-46f3-ac96-6784e0d5d1d3#HPT,2ecb1f80-6ed9-453c-a51d-821a127a0a11
2022-03-27T09:55:16.297Z,4e38b4ed-8a3c-4bba-afed-4b67a9dfd01f#HPT,2ef6b361-3f4c-4ea0-b2c1-34cf25f67203
2022-03-26T11:56:58.922Z,dd34e146-dae8-4dc7-825a-ebee91eb753b#HPT,3984220b-ff43-4760-9b7d-e776542fc5a6
2022-03-27T10:25:02.857Z,05340ca8-7cca-4605-81a7-4335499f5981#HPT,3a94e170-7a2f-47fb-848f-5b2c5b89b565
2022-03-27T04:25:44.461Z,c87868fd-3fc7-49ed-ad1b-e358a7270756#HPT,496d1d68-5f5b-4bd7-973f-44adbdbf75cf
2022-03-27T04:49:00.266Z,81af97c9-4324-413d-8295-eded3f9eed2b#HPT,49fa898a-719b-40e8-8c20-4105fc6c6fb6
2022-03-27T07:39:22.647Z,eeeb0bb3-02f8-4a73-961a-4633d96fa94e#HPT,5640a61e-220a-4ae2-bb38-d4ffd3363e65
2022-03-27T10:04:01.088Z,93615db4-3020-49ba-bb84-9d6a7d9a7d6c#HPT,5694cdd6-39dd-4f0f-b74c-df832cf4ad8a
2022-03-28T02:04:43.901Z,7023d8dc-54d6-4b45-b211-948272ec1992#HPT,5b234943-a831-483e-857c-3733ca23129f
2022-03-27T12:03:34.078Z,cc8acee1-59b3-4423-b0c6-68d1d3fdb4f0#HPT,60c55c2c-e895-4b9c-9e06-9beca530b47d
2022-03-27T20:28:47.839Z,9e8243c9-f56e-4455-9628-2515ea726e94#HPT,60fe98c3-b732-4036-90c6-e6a94b195196
2022-03-27T01:02:12.179Z,107ecc9e-ba43-41e4-a102-47f03dc214a5#HPT,661ce5b5-1044-4b97-b9da-cb834ef86477
2022-03-27T01:52:46.285Z,589dfb85-53c5-4e3f-be28-0695d4a3ab5d#HPT,699491d5-13ea-42db-bed9-d4483377c2ec
2022-03-27T23:44:46.230Z,b0ce54cf-9a79-e811-a51b-065f382ed518#HPT,69c97d04-19c0-45ff-b03f-2013fbefcd7d
2022-03-26T17:55:10.114Z,ccd99b10-7cd3-455a-a6a5-d7c74ddb610d#HPT,bf257d1f-f372-4874-9706-3b40cc40dab0
2022-03-26T23:28:22.647Z,3eee2e46-f9f7-4c5e-8752-a9647004e454#HPT,d9cb4917-1c60-40fa-911f-c829c68de89e
2022-03-26T09:01:46.353Z,3627b435-3a0b-4929-baf4-7b772d5b5028#HPT,e14e2b36-ff3b-4ac8-a629-da34392461c3
2022-03-28T01:47:20.082Z,e1bd1944-895e-4e86-8312-40efcfe1ea9f#HPT,e30c82dc-eef1-4abb-8151-0072a1ad5c5c
2022-03-27T06:53:38.684Z,06ff8285-c6b7-4058-8d9d-1ff026304060#HPT,e4cf7cf8-1c27-4e22-98f2-5151edd76787
2022-03-28T02:06:09.067Z,b6dfe501-5ebb-441c-9e65-22ba547c58e0#HPT,e93ed33b-fc38-4170-90ac-761283164c56
2022-03-28T02:03:13.613Z,4ebb2cb4-8d1a-4ceb-a407-d5a2092ac6d6#HPT,e9b45d6c-7d44-4168-8ad3-91a1650dce6f
2022-03-27T02:53:57.479Z,061c4294-527f-4844-bd67-23cc112a7442#HPT,f22226e4-32f8-4ef1-ae1b-f48acd435e84
2022-03-27T01:09:44.908Z,9a2db803-46e7-4d4d-a88c-6932fd55637d#HPT,f33e6dcc-ce87-4a51-8c6e-a8ad8732e987
2022-03-28T00:19:22.740Z,318b4963-1e7b-4384-90f3-113e5b9e9c03#HPT,f70a1dda-5d25-4611-b7ed-85d837aef37d
2022-03-27T06:50:49.968Z,c6233e93-de24-495b-a232-0edc6672bbee#HPT,fc0fb2b3-07b1-462e-9db7-bf818519591f
