"user_id","enrolled"
"6c65434e-5825-4571-b203-ea1e79aa0dc0",2021-10-09 23:14:16.243 +1000
"291d193c-8be2-44d1-9215-0e6c50b61e0e",2021-10-13 11:13:19.398 +1000
"8d4897e1-19c2-496d-b7e4-4d6fd07eb0a2",2021-10-13 15:10:47.564 +1000
"0bdeb7d9-bc14-4ce2-8e93-343c3d8a73f1",2021-10-13 15:44:59.805 +1000
"62221a73-d49b-49eb-84af-5168a61f97db",2021-10-14 11:15:47.948 +1000
"6c912d79-5aea-40b7-9abc-4bc64da9dd7f",2021-10-14 15:54:12.433 +1000
"320132b0-3f80-4ad1-b0e9-a860e0ddaa1b",2021-10-15 12:28:00.955 +1000
f351d811-5a68-4372-8957-bbe8f0eec9c3,2021-10-15 13:29:29.717 +1000
"3ffa76c6-ae69-4591-81ba-3506753a6c84",2021-10-15 15:16:34.929 +1000
"3d4dfba6-798e-4d64-9661-3e32f0afdc95",2021-10-15 18:14:07.394 +1000
ec62506b-4dc5-498a-8928-e4b60b225624,2021-10-15 23:06:48.046 +1000
fe14c737-61f2-4e26-b42d-cf4f12d46418,2021-10-16 19:07:09.909 +1000
e93d893e-8d7f-404c-b397-1ae282e034bc,2021-10-17 14:13:13.956 +1000
e30f283e-cb2d-4a7b-9037-a198bc0c8bbf,2021-10-17 17:56:44.429 +1000
c0a2426c-7085-44ff-a093-629aae85b9d8,2021-10-18 12:18:14.875 +1000
bac73414-332c-4895-b38b-c46e86eb0040,2021-10-18 17:18:22.095 +1000
"14e3fe05-0f19-4a90-954c-c12bcd0692be",2021-10-19 19:18:29.918 +1000
"1e8619e5-01eb-4c3d-906c-a40e05d06fa0",2021-10-19 19:44:37.374 +1000
"612eb9b1-3ef2-482a-97ed-02ad860460a5",2021-10-20 06:59:37.032 +1000
d116ae26-ae94-4f39-ba13-4df7722ff7ad,2021-10-20 07:52:10.483 +1000
"95d956ab-ee1e-495c-9fec-453afc6f3a51",2021-10-20 13:31:37.250 +1000
dd7f700d-3d0e-4ff4-9b13-658407425564,2021-10-20 15:27:01.379 +1000
ec3d37d5-6f80-4ac6-8940-9a348e63f17a,2021-10-20 21:54:36.651 +1000
d5742012-1667-452e-ae93-67f96edd5508,2021-10-21 15:31:56.063 +1000
e70980e6-3ba9-4f85-b927-8028dc15706e,2021-10-22 10:20:57.267 +1000
"837deb71-ccb9-4e83-9f40-6bfb87521a97",2021-10-22 10:28:03.587 +1000
"88e60e21-f440-49e8-97b8-8ebc299bca40",2021-10-22 19:56:58.732 +1000
"532eaeae-c352-4c85-bb3c-59082b2b6b21",2021-10-22 23:11:33.640 +1000
"46d1bb63-2016-4a6f-9d11-e9707c4962b7",2021-10-23 07:28:20.558 +1000
"76c0f3a1-d1e9-429e-bd5c-a3c0bcacf74a",2021-10-23 14:41:31.650 +1000
e7640ecc-4771-46d5-9ad7-495e04568e44,2021-10-26 15:41:08.516 +1000
"7d238234-d6a7-40c5-86e4-0b941c525bf4",2021-10-26 18:00:08.785 +1000
fbdbf4f4-5c05-4c2e-bb58-30d4f40750ad,2021-10-27 11:22:08.762 +1000
"16f9ac34-b8e0-4df6-8f7c-c67e2fedc99e",2021-10-27 20:56:59.733 +1000
f8054750-156d-46e7-a07c-17e6da9b96f0,2021-10-28 12:25:47.571 +1000
"98ec0ea2-cfc2-4637-b7bf-90c58054ebef",2021-10-28 13:13:31.753 +1000
"221c392a-4cba-4599-ae1e-ff9af86d062d",2021-10-28 19:15:28.229 +1000
"7188c028-6eb5-4ac7-af7a-bc082ec7bb94",2021-10-30 21:13:20.746 +1000
"259197ed-e9c5-45ab-ae74-40a06f309faf",2021-11-01 16:04:27.551 +1000
"744654de-c758-4f08-97a8-51c26b7c1fff",2021-11-01 18:28:55.121 +1000
"15fc3481-c701-4d12-9404-0c04dfd5a4a9",2021-11-02 22:14:24.763 +1000
"7bb38592-7f18-4d12-abfd-3890857a0979",2021-11-03 08:04:49.089 +1000
"56da4b61-fa56-4266-8b1b-3c2784677604",2021-11-03 09:35:13.055 +1000
"50ed4118-5822-4778-bb0b-7cc9abdb9d36",2021-11-03 10:24:11.804 +1000
"6313de31-71ef-49b9-9376-43757b4ac078",2021-11-03 11:08:46.575 +1000
f35ff08b-ec69-4b41-a1a1-ff217bf849dc,2021-11-03 11:44:29.121 +1000
a848e3cd-9d8d-4f2c-bd7c-16b8068affee,2021-11-04 10:18:07.047 +1000
"01d7d2b2-7585-4b32-a3fa-3692df502560",2021-11-05 09:20:06.394 +1000
dc8419b0-63a7-4842-be65-7d03aaaa67a0,2021-11-05 14:54:24.819 +1000
b5d18f1f-2c5a-46b4-abe7-cb664fe2ede9,2021-11-06 11:05:49.136 +1000
"449e5cf4-923e-453f-9593-ee094fcf5171",2021-11-06 14:13:25.525 +1000
c2828f3a-e135-4163-a271-b762147b3154,2021-11-06 18:05:23.654 +1000
c6cd9cd3-c4a5-40a1-a4a5-7cf2640095de,2021-11-07 12:21:16.985 +1000
ad255008-7ce2-4c6d-bdc9-9dfa369687f6,2021-11-07 17:52:38.899 +1000
"87d919a8-6720-48a1-be70-3fd08cae5643",2021-11-08 10:59:54.894 +1000
"89e005a6-5cc7-43a2-9e02-2980d72312cf",2021-11-08 16:13:25.762 +1000
d544e1e3-726a-4766-be53-4303f63d9bbd,2021-11-09 18:02:14.707 +1000
f1cae5d8-17ce-4e0c-9abd-ee83bf842c73,2021-11-10 07:49:17.721 +1000
"1e9b6151-bc2f-4130-ae1e-af5f7a01d198",2021-11-10 15:05:38.869 +1000
d9ebe6ca-a4da-4bb6-bc61-b58686157a20,2021-11-10 19:11:52.272 +1000
b185409c-3c59-4efc-bc44-391fbc4aca07,2021-11-10 21:31:08.006 +1000
"9a733968-31c1-435a-8eee-478eda61d064",2021-11-10 23:59:04.231 +1000
"8f56c95c-f130-426a-b66c-a220ace864aa",2021-11-11 16:12:22.767 +1000
"555b55a2-655b-4dc8-85b8-836e3b447d49",2021-11-12 15:44:33.435 +1000
"928cde51-46b9-47c0-8bf2-b0557a030a97",2021-11-12 16:14:32.917 +1000
ffdb4614-97a9-44fc-9e25-6b58acdeed91,2021-11-12 21:12:07.886 +1000
"34964ee0-7d94-425a-9b9d-ecae1fb11c6a",2021-11-13 10:32:54.866 +1000
"82e515fd-fb24-4af5-98c3-7dd004241a2d",2021-11-13 11:15:13.695 +1000
"146edbd4-8b5f-491a-80b7-39cf830f0d1c",2021-11-13 13:01:02.595 +1000
f593741f-6ca8-426e-991f-f77cfc86fd7c,2021-11-13 14:47:27.553 +1000
"3083ca2b-eaea-4f6e-b810-c019205bd18d",2021-11-13 20:26:13.229 +1000
f522d7f4-b6a6-4f71-9dc8-9a6cf2741e77,2021-11-14 17:56:16.025 +1000
"0523dc69-136b-4e11-90fe-3eaa88cdab9e",2021-11-15 12:38:57.865 +1000
"51f8c501-7b00-479e-b23d-2b5013aa0015",2021-11-15 13:45:13.729 +1000
"6d61afe6-13cb-4fe5-a597-536dc093c301",2021-11-15 15:38:21.040 +1000
"00d4245b-ec58-4dc5-8821-647fdddf9f66",2021-11-15 20:28:28.852 +1000
e8f8d924-fa44-44f3-9254-18d0f4067a0a,2021-11-16 09:47:30.442 +1000
"9f94f179-ebe8-4165-ba49-db5a688de003",2021-11-16 17:51:52.656 +1000
"77f6a6bf-2b23-4f72-9a9e-54ab51b4d605",2021-11-16 18:18:12.463 +1000
"0536dbda-e7cc-404d-8f95-1d0d35e4f7bf",2021-11-16 20:15:45.289 +1000
f81b2bac-b223-4ad8-bb42-273fbf109666,2021-11-16 20:51:29.313 +1000
b25ffebb-bcca-4e29-9ea8-7fccf827e8cb,2021-11-17 12:54:36.817 +1000
"99b7ef24-40e8-446f-a022-bf1f87c019b1",2021-11-17 17:47:07.508 +1000
"16175d38-ab07-40cf-8aed-e81eb7a5d42d",2021-11-18 18:00:14.600 +1000
c41d3209-ae0f-41b0-90cb-6fbae93d1b9a,2021-11-18 21:42:28.569 +1000
"02763745-2816-47ca-b98d-71021ca2ec16",2021-11-19 10:18:10.630 +1000
"20ef5d63-6298-40d6-af70-747b7e3c1ee5",2021-11-19 15:09:30.698 +1000
"8d757cf0-00ed-46a1-88ea-db525e7441fb",2021-11-19 19:21:48.572 +1000
aa7aa108-1c70-4b32-9584-3ce829905be9,2021-11-19 22:24:23.332 +1000
c408000b-7355-428d-85ec-050812262f4c,2021-11-20 08:53:08.209 +1000
efa7ceb8-1f80-4e29-a9f7-2a78637974a4,2021-11-20 10:58:14.443 +1000
"776bc842-a178-4fa7-930a-1e1c2716b6d9",2021-11-21 21:00:35.124 +1000
"78223cbb-5fa4-4ca7-bc07-576b0132b0c5",2021-11-22 11:58:48.324 +1000
"8c38921c-de88-4cae-835a-0fe9dbc0ccaf",2021-11-22 15:51:42.826 +1000
"2fd3fe49-abb7-4238-9e2a-16ee1c498f21",2021-11-22 21:11:07.842 +1000
"1aa1b4e6-6509-4b75-b3d8-b5b570aa6380",2021-11-22 22:30:09.698 +1000
"9ec50910-4a0c-4992-a7bb-a56beaf742aa",2021-11-23 03:31:50.903 +1000
"86476a76-7a2e-4efe-9e63-252acde2356c",2021-11-24 09:27:54.020 +1000
"16c13933-8e09-4caf-8d86-6f2e5e21ea1a",2021-11-25 17:03:28.686 +1000
"9ab0dbbd-f8bd-4de2-8b5b-96bf90d522c8",2021-11-25 19:20:49.590 +1000
a8363371-e627-4e54-9aba-bbe4fae74bec,2021-11-25 20:35:07.257 +1000
"0ec34764-cea7-44bb-b908-0fffa1210edb",2021-11-27 10:26:31.097 +1000
cd3a756b-41ff-4742-ae0f-3a02808e2abd,2021-11-27 19:17:37.766 +1000
"7dbfdf51-b0a0-46b6-b0a1-2fc44cbebef4",2021-11-27 20:27:34.736 +1000
a3b8e0ff-1748-43d3-8073-b58b168f39d3,2021-11-28 15:38:48.350 +1000
cf907d41-8533-4c30-9fa4-55511348b85e,2021-11-28 23:53:59.673 +1000
"8831e923-122b-432f-8fc0-75210bc9957a",2021-11-29 05:52:29.935 +1000
"5bf5bbb8-8386-4504-8e6b-63a7f53d0fe9",2021-11-30 10:17:42.069 +1000
"94c3380c-8436-408f-84ca-cad47059c7cc",2021-11-30 11:56:22.562 +1000
e5cd63d2-e1d7-4528-9f0b-b5da3e7a708b,2021-11-30 14:28:13.373 +1000
"6b93cb5d-83f4-42e0-8742-3b65d8315f69",2021-11-30 18:41:01.034 +1000
"55dbc9b4-34d8-462b-a47d-61356f72d713",2021-11-30 21:03:22.430 +1000
"63bd3c08-5c65-4995-afcc-e531d33fa3d6",2021-11-30 21:53:23.383 +1000
"6061f983-1a81-4d3b-90ff-1bcfcbea0f19",2021-12-02 12:00:30.711 +1000
"7b7089ee-b655-4349-b3b9-36b7a0e5a61b",2021-12-02 18:22:48.721 +1000
b7cedf9e-98a4-42e0-919a-e6725f58b1eb,2021-12-03 01:39:38.620 +1000
"6656a8b1-c2fa-46b5-9c25-1b9d732e2403",2021-12-03 09:31:01.516 +1000
"7e9ee5c2-160f-49f5-9acf-e564267b75fe",2021-12-04 18:39:12.728 +1000
fd1550a1-a2c6-423c-986d-e490e765bc0e,2021-12-05 14:14:49.829 +1000
"5ee52c1d-f532-4da5-8954-a052f69ab28b",2021-12-05 18:45:08.828 +1000
"27d6cebd-c69d-4e19-b7d2-db9a1ae691d8",2021-12-05 19:20:20.152 +1000
c5c9738e-b2dc-47d1-be8f-f05484c5bdf4,2021-12-06 14:26:14.240 +1000
"65110465-c744-422f-867d-29cd5c7fa189",2021-12-06 16:24:59.866 +1000
b9fe06f3-18aa-4cd6-bf2a-1e06720c0d38,2021-12-06 19:45:53.408 +1000
d1c248c4-2197-4552-89a4-892eac024c46,2021-12-07 07:59:02.297 +1000
"609f967e-19da-4c77-a82a-a347f8ddf327",2021-12-07 19:34:46.309 +1000
"68ffeaeb-5d86-469e-8784-7a52dfc1013d",2021-12-07 21:47:14.189 +1000
"400478b4-ccfb-4604-ad66-e26d17484672",2021-12-09 11:07:41.232 +1000
"7e1bb27c-690e-4155-a5e0-2cad44d942bc",2021-12-09 16:48:26.448 +1000
"16753205-ff70-4e06-8b68-1126b72a2650",2021-12-10 10:52:07.568 +1000
"139d9acf-0d03-49de-8dd1-63465bfd9d04",2021-12-10 18:46:35.090 +1000
"6b2e8d01-796d-4ac2-a726-1c8b23c57da2",2021-12-10 18:49:30.807 +1000
dfbcf9d1-382c-4ffb-872d-cb6355ff7157,2021-12-11 11:19:37.411 +1000
"45c0062c-1340-4361-a5a2-4135b3e0efe2",2021-12-11 14:05:48.114 +1000
d0f9e7ec-a568-4eba-acf5-a9a065db424d,2021-12-11 16:11:34.284 +1000
"8956ac8f-96bd-4a88-a763-4592bedbafd6",2021-12-11 18:05:02.894 +1000
bbc5e69e-54ff-456f-9186-77ddc5678eac,2021-12-11 22:31:29.646 +1000
"02ea10c9-baf2-4b60-95f7-ab9f745128c4",2021-12-12 17:44:06.592 +1000
e6780355-bce5-46d6-ad69-c1e19df454a3,2021-12-13 06:21:52.071 +1000
ccd7ca2f-1336-45d4-9554-080fd35414ca,2021-12-13 16:56:54.620 +1000
dff4ac38-08f7-41b2-9b2f-d5f8c3e1a3ad,2021-12-14 08:49:31.865 +1000
"8721ca5a-325b-4a58-b6b6-387febc24b7c",2021-12-14 10:07:51.636 +1000
dddf1dad-8858-4f4b-83be-c5d2a47774f7,2021-12-14 12:08:11.584 +1000
"532d1115-63a4-4e98-a25a-08e48001064b",2021-12-14 19:34:13.316 +1000
"5603d35f-c5a0-4563-91db-407621849486",2021-12-14 22:52:47.015 +1000
"7ba25bd5-4fda-4311-be70-1a8a5308fbf5",2021-12-15 15:27:09.433 +1000
"6efbedad-3d57-4040-87a1-1162a14613b2",2021-12-15 16:45:55.509 +1000
"91e2146c-1674-4b18-8de6-a2c3d736cc1d",2021-12-16 14:34:43.159 +1000
"860842cb-ea4b-4360-a2ba-50b59b91f1b1",2021-12-16 16:54:27.939 +1000
"74aec970-cf56-4ae1-9601-50a5026780d1",2021-12-16 18:17:13.804 +1000
e61424cf-0849-49d1-a3af-b6e53515cd7a,2021-12-16 19:34:34.510 +1000
"65b6d004-6cbd-4e40-bba5-355468f4d0f0",2021-12-16 20:41:43.517 +1000
"8e64459d-4531-49ad-b2c5-6209dd5a7b9e",2021-12-17 18:40:39.044 +1000
"910939f5-3457-4961-9684-1d01f641e1e3",2021-12-18 03:33:19.413 +1000
"78eec08f-5d20-416a-b3db-3b2ce8254a07",2021-12-18 07:34:27.996 +1000
"9f52f76c-5074-44f1-b892-44ddef029f69",2021-12-18 09:42:23.310 +1000
a74d46d8-9092-4fa6-975b-7d9e77ad4adf,2021-12-18 18:05:32.447 +1000
baf0eb09-5a37-4b08-8d45-834a4946a793,2021-12-18 21:48:01.177 +1000
"52420a6f-232f-4a7a-be7e-a36965d8e86d",2021-12-19 16:09:33.028 +1000
"56ccdc86-7446-4537-81a7-134b570713be",2021-12-19 17:39:41.259 +1000
"79dc6de4-098e-4ea0-a74c-51a389e010ce",2021-12-20 10:32:43.231 +1000
f4f16c62-1050-4b9b-b633-1014d3dfd8f7,2021-12-20 23:02:08.628 +1000
b03dfb99-a883-4bfb-acc4-61ba8a67f181,2021-12-21 14:45:33.113 +1000
"567fa1e2-6ae0-4f81-93cb-0a9d1608f80c",2021-12-21 15:25:23.930 +1000
e87e64f5-1a83-4b61-a143-92f75ae30836,2021-12-21 22:19:02.823 +1000
"84f0fd81-071b-4978-99a1-0a62e99daf66",2021-12-22 09:57:10.594 +1000
dad1c2ec-a104-4d60-988c-3009569c78b1,2021-12-22 15:26:28.958 +1000
fdef4109-027d-4ce0-bec6-ab83b427a556,2021-12-22 15:54:19.655 +1000
"1992c8f9-0d82-4799-8a5b-183a2c5077b4",2021-12-22 17:01:48.666 +1000
"376df6cd-f7ed-40c2-b4d7-f364065010ec",2021-12-22 23:48:58.231 +1000
"77fa3141-6023-4912-9ae5-f13e5e222a88",2021-12-23 14:02:00.117 +1000
a8668769-d4a3-43d7-be9c-8a25a1ec9f10,2021-12-25 10:33:41.671 +1000
"84a450e6-c7dd-40ea-a9a8-0029a931440d",2021-12-25 11:01:09.091 +1000
"70405919-d723-4129-a803-602f58651ad1",2021-12-25 13:41:18.974 +1000
"59a8fbcd-dc15-4629-980d-ab978d9807df",2021-12-26 21:30:57.989 +1000
a699b15d-f520-4845-9995-2748274c4274,2021-12-28 14:41:56.544 +1000
fafc4bf2-1593-4f5b-abe1-ed983cbfcaac,2021-12-28 18:04:52.330 +1000
adcd6903-08c1-49da-bf79-cfd3b81f4c6c,2021-12-28 20:56:14.477 +1000
"87e302dc-7f1a-416d-8ae5-511003b0896e",2021-12-29 15:39:03.561 +1000
"27989e9f-cef6-45b4-9a4b-0ac1d81e6cc8",2021-12-30 13:58:15.358 +1000
b4550f88-73fc-43c7-8c65-26508c7f051d,2021-12-31 09:05:35.032 +1000
ff78f0d9-b627-4627-b767-a3f1213a6a52,2022-01-01 10:36:41.919 +1000
"24badedc-cb2c-409f-94d2-eda58e1a5592",2022-01-02 11:02:05.767 +1000
"80806a72-63f6-4277-b6cb-64488873a0e1",2022-01-02 21:23:53.244 +1000
be90e0c6-437b-463c-9fb7-4a6a533fe47e,2022-01-03 12:05:06.619 +1000
c34fd1dd-1928-43df-8603-fd62f1b1f08c,2022-01-03 15:36:40.158 +1000
f52dd190-f106-435a-96e3-a719627f890f,2022-01-03 15:41:50.299 +1000
"188609ec-ba31-4127-87a1-eec3ad20e7ef",2022-01-04 18:07:01.105 +1000
ff88136e-b8e2-46a3-a728-e240a6ec8690,2022-01-05 09:59:15.980 +1000
"568d09df-a056-4163-aa74-271f1af9fdd0",2022-01-05 14:31:29.702 +1000
"1bc7f906-0181-4ea2-b347-26e6c8c3e8ce",2022-01-05 17:29:46.327 +1000
"2b19b3fa-00e7-4162-b0e1-4d0fb946e822",2022-01-06 14:20:07.486 +1000
ab404a27-f05c-4e45-aab9-fda274194b7a,2022-01-07 15:28:29.096 +1000
e3cf616c-9319-4a66-86e3-557daa8eba3f,2022-01-07 17:11:55.627 +1000
d94a4535-5b64-45b3-aa03-371f73b7a421,2022-01-07 21:02:58.118 +1000
e9b47ab9-e8cc-4edb-83ed-9841741006eb,2022-01-08 12:58:50.182 +1000
ae4208bf-780b-4afc-a210-73bbe4bad548,2022-01-09 11:24:08.752 +1000
"76a05782-d1d1-4344-b22e-29d30e608d56",2022-01-09 11:52:19.183 +1000
"14b642a7-d69d-4f16-8f03-d3743ce42c9b",2022-01-09 14:46:29.217 +1000
"24fd22d2-b5f2-435d-a34e-71c9a671ae18",2022-01-09 14:50:14.726 +1000
af78ba36-f836-42a2-ad5d-46c2f6329ca1,2022-01-09 16:36:55.706 +1000
"285cffe3-ce90-457d-a8f5-d9d7a1c3cb4b",2022-01-10 12:03:11.982 +1000
fad7e861-fc85-43d6-9469-79c6d2d1cfc9,2022-01-10 17:58:59.238 +1000
a386b9c1-ef15-4791-a65f-0bd7d7418e73,2022-01-11 17:37:35.375 +1000
"5afefd6c-ad9f-4a59-b625-e0bdef22f586",2022-01-11 18:06:48.488 +1000
"8de9bd8d-94f9-4a26-8976-30afc85a62b7",2022-01-11 21:04:01.089 +1000
dc0c0cb2-6358-4950-811d-357063d44a88,2022-01-11 23:05:55.855 +1000
efe50350-8f1f-4c03-a400-dc0deec5e0ed,2022-01-12 13:09:46.918 +1000
a411f56f-e65a-4263-a620-56ce4c3db1a6,2022-01-12 15:07:20.057 +1000
"92c1de12-77e6-4a6f-b734-c7d7b33ed534",2022-01-12 17:36:36.693 +1000
"76e15442-08f2-432e-87de-697162cc614a",2022-01-12 20:41:31.620 +1000
"102e6b6b-bee5-4acd-8b0d-0d516ecbf1e7",2022-01-12 23:25:25.477 +1000
"9931f9fd-4145-40cb-a203-b78022beecf8",2022-01-12 23:37:23.574 +1000
"2264aec9-bf80-4bf8-8d41-0afa31a2d2ef",2022-01-13 10:38:29.872 +1000
eea3cd47-bed0-4d8b-bbd2-5a7dcd820ff5,2022-01-13 15:26:31.961 +1000
"3dfe5ce4-c426-4ed7-99af-e5717e1d4316",2022-01-13 19:39:40.930 +1000
"1f585120-43d3-43a5-a991-ac3a4064feeb",2022-01-13 23:03:31.611 +1000
"25047252-907a-422b-aa72-1f0e4ae1c2bd",2022-01-14 16:58:34.243 +1000
"9f7e72f8-40bb-442c-a89a-a928171e90d4",2022-01-14 20:28:44.875 +1000
"1a6518b3-abd1-482e-b160-40eb661437a7",2022-01-15 13:50:14.197 +1000
"4d6b2f76-ced6-4ab5-b086-8b94331372ad",2022-01-15 20:52:42.291 +1000
"20c05270-f8be-4685-8e0c-39ab76b09963",2022-01-16 13:37:50.059 +1000
da9f14bb-4ded-4522-820f-c367914eb7e5,2022-01-17 15:36:31.479 +1000
b2c34cc4-c859-435a-afca-3ac2f024c66f,2022-01-17 16:38:34.774 +1000
"3ecc1535-b1a5-47c3-bb95-8e809399a64a",2022-01-17 23:41:00.484 +1000
"2640a4c5-59e2-4869-a355-4ec72de44710",2022-01-18 07:52:51.145 +1000
de729914-723f-4793-973b-43b817db7217,2022-01-18 11:28:50.096 +1000
f4b58ace-3276-4b4a-9db9-8e18b67ded10,2022-01-18 13:16:43.464 +1000
cd6dec6b-891e-4372-a7a9-58d9826b0ee1,2022-01-18 14:51:05.759 +1000
e813ccbd-858c-44fc-999e-197c31c71e75,2022-01-18 17:12:59.101 +1000
d356ce63-c28f-429c-83a4-5d8827020f8a,2022-01-18 17:14:26.736 +1000
a4544297-f0ce-4ade-aa52-942139352370,2022-01-18 18:09:23.599 +1000
"8f9387fb-721a-4ac3-aeaa-1bca6e143d52",2022-01-18 21:17:10.846 +1000
"533eb005-765b-4325-9255-55175a54092f",2022-01-19 09:17:35.179 +1000
"6888dcf8-cd41-4d36-a584-e1ac2500da35",2022-01-19 10:21:57.458 +1000
"9262f5ae-9515-4f1d-b132-f6f3a55dbaa0",2022-01-21 15:26:26.768 +1000
fc67122f-0152-44da-aaa5-056881484f35,2022-01-21 17:30:13.237 +1000
ea485b2a-92bc-4dfc-9294-c3401179dc72,2022-01-21 17:55:02.486 +1000
b1dbd8ec-9a81-499d-9293-28c0acf12f3b,2022-01-22 22:24:21.709 +1000
"8edc4dad-ecc3-43ff-bf43-e765cc6b60a3",2022-01-23 16:30:48.621 +1000
"07c05322-31fb-4593-a9b1-a12978649507",2022-01-24 10:25:32.322 +1000
c4d98a2c-665c-4e74-b3d8-472aa595a60b,2022-01-24 11:04:31.286 +1000
d64aef31-c4d4-4538-999e-8d65fe673265,2022-01-24 12:39:56.248 +1000
"8316b25d-76d6-4360-a60c-7cc92535af0b",2022-01-24 18:45:27.423 +1000
"7e6ca9e1-59ec-499c-a32d-42cb23d696b7",2022-01-24 19:30:14.000 +1000
"85103f51-90a5-4464-9b2a-fc356c55fd01",2022-01-25 11:14:14.416 +1000
"13c68d06-e1a9-4365-9859-25e1061e8bcd",2022-01-25 21:32:18.590 +1000
"2978d091-841d-4d49-bfe8-0125d3bfdd97",2022-01-25 22:39:07.669 +1000
"5222dc92-aa4e-4351-b5ba-584ffdd78b12",2022-01-27 16:56:27.286 +1000
a536531d-c51f-4107-8617-c52c9695bb57,2022-01-27 23:15:40.121 +1000
"90987ec6-6f0a-4b58-b6d2-10b5fb14f8f1",2022-01-28 13:27:19.796 +1000
"21d7ddaf-dc57-4ed5-a367-feaec054e62a",2022-01-28 13:46:23.817 +1000
"27321c29-f38c-4b49-a0bd-854d5f6d08db",2022-01-28 13:54:25.769 +1000
a500075f-f70f-4721-83d8-3549ff63ed8d,2022-01-28 15:51:13.757 +1000
"79fdfe6e-a443-4fa2-b7f3-5fc5cb0785d8",2022-01-28 16:05:47.946 +1000
c6a88977-774a-42e7-bfff-6640d722c038,2022-01-28 16:21:11.792 +1000
c6e86c97-3a81-4fa6-a45c-61fd61b35ba8,2022-01-28 20:15:23.066 +1000
ac1fac91-6b24-4a13-8ed2-b1d09b18171f,2022-01-28 21:50:15.293 +1000
"5942de3c-006a-4e22-aa9c-911fde9867dd",2022-01-29 01:16:30.598 +1000
